userid,version,sum_gamerounds,retention_1,retention_7
25215,gate_30,364,0,0
25216,gate_40,228,0,0
25217,gate_40,417,0,0
25218,gate_40,228,1,0
25219,gate_30,199,0,0
25220,gate_40,100,1,0
25221,gate_30,353,1,1
25222,gate_30,431,1,1
25223,gate_40,229,1,0
25224,gate_30,162,0,0
25225,gate_30,306,0,0
25226,gate_30,281,1,0
25227,gate_40,292,0,0
25228,gate_30,447,1,0
25229,gate_40,206,1,0
25230,gate_40,97,0,1
25231,gate_30,157,1,0
25232,gate_30,261,1,0
25233,gate_40,296,1,0
25234,gate_40,162,1,0
25235,gate_40,347,0,0
25236,gate_40,270,0,0
25237,gate_30,112,0,0
25238,gate_40,233,0,0
25239,gate_30,311,1,0
25240,gate_40,356,0,0
25241,gate_40,244,1,0
25242,gate_30,307,1,0
25243,gate_40,129,0,0
25244,gate_40,239,1,0
25245,gate_30,178,1,0
25246,gate_30,470,1,1
25247,gate_30,292,1,0
25248,gate_40,163,1,0
25249,gate_30,402,1,1
25250,gate_40,361,0,1
25251,gate_30,224,1,0
25252,gate_40,297,0,0
25253,gate_40,172,1,0
25254,gate_40,257,1,1
25255,gate_30,180,1,1
25256,gate_30,255,1,0
25257,gate_30,224,0,0
25258,gate_30,74,1,0
25259,gate_30,182,0,0
25260,gate_30,343,0,0
25261,gate_40,362,1,1
25262,gate_30,265,1,1
25263,gate_30,196,1,0
25264,gate_40,340,0,1
25265,gate_40,210,1,1
25266,gate_40,145,0,1
25267,gate_40,194,1,0
25268,gate_30,165,0,0
25269,gate_30,318,1,0
25270,gate_30,128,1,0
25271,gate_30,213,1,0
25272,gate_30,176,1,0
25273,gate_30,274,1,0
25274,gate_40,312,0,0
25275,gate_40,254,0,0
25276,gate_40,134,0,0
25277,gate_30,49,0,0
25278,gate_30,260,1,0
25279,gate_30,296,0,0
25280,gate_40,207,0,0
25281,gate_40,94,1,0
25282,gate_40,125,1,1
25283,gate_40,353,0,0
25284,gate_30,166,0,1
25285,gate_40,104,0,0
25286,gate_30,349,1,1
25287,gate_30,166,0,0
25288,gate_30,175,0,1
25289,gate_40,193,1,0
25290,gate_40,375,1,1
25291,gate_30,247,0,0
25292,gate_40,171,0,1
25293,gate_30,230,1,1
25294,gate_30,239,0,0
25295,gate_40,139,1,0
25296,gate_40,80,0,1
25297,gate_40,382,1,0
25298,gate_30,174,0,0
25299,gate_30,120,1,0
25300,gate_30,254,1,0
25301,gate_40,244,1,0
25302,gate_40,226,1,1
25303,gate_40,130,0,1
25304,gate_40,211,1,0
25305,gate_40,194,1,0
25306,gate_30,251,1,1
25307,gate_30,96,1,0
25308,gate_30,238,0,0
25309,gate_30,370,1,0
25310,gate_30,181,0,0
25311,gate_40,315,1,0
25312,gate_40,237,1,1
25313,gate_30,347,1,0
25314,gate_30,239,1,0
25315,gate_30,336,0,1
25316,gate_30,314,0,0
25317,gate_30,280,0,0
25318,gate_30,561,0,0
25319,gate_40,245,1,0
25320,gate_40,291,0,0
25321,gate_40,313,0,1
25322,gate_30,109,0,0
25323,gate_30,139,1,0
25324,gate_40,191,0,0
25325,gate_30,130,1,0
25326,gate_40,252,1,0
25327,gate_40,274,0,0
25328,gate_40,195,1,0
25329,gate_40,221,0,0
25330,gate_40,547,0,1
25331,gate_30,146,0,0
25332,gate_40,511,1,0
25333,gate_30,307,1,1
25334,gate_40,263,1,0
25335,gate_40,184,1,1
25336,gate_40,239,1,0
25337,gate_30,367,0,0
25338,gate_40,114,0,0
25339,gate_40,139,0,0
25340,gate_40,123,0,1
25341,gate_40,215,0,1
25342,gate_30,361,1,0
25343,gate_40,162,0,1
25344,gate_30,373,1,0
25345,gate_40,122,1,0
25346,gate_30,93,1,1
25347,gate_30,320,0,0
25348,gate_30,314,1,0
25349,gate_30,122,1,0
25350,gate_30,152,1,0
25351,gate_40,263,0,0
25352,gate_30,208,0,0
25353,gate_40,361,1,1
25354,gate_30,181,0,0
25355,gate_30,219,0,0
25356,gate_40,210,1,0
25357,gate_30,394,0,0
25358,gate_30,265,1,0
25359,gate_30,246,1,0
25360,gate_30,200,0,0
25361,gate_30,186,0,0
25362,gate_40,245,1,0
25363,gate_30,509,1,0
25364,gate_40,345,1,0
25365,gate_40,216,1,0
25366,gate_40,218,0,0
25367,gate_30,91,1,1
25368,gate_30,160,0,0
25369,gate_40,464,0,0
25370,gate_30,69,1,0
25371,gate_40,119,1,0
25372,gate_30,226,1,1
25373,gate_30,221,0,0
25374,gate_40,290,1,0
25375,gate_40,245,1,0
25376,gate_40,321,1,0
25377,gate_30,151,1,0
25378,gate_30,444,1,1
25379,gate_40,140,0,1
25380,gate_40,337,1,0
25381,gate_40,259,0,1
25382,gate_30,225,0,0
25383,gate_40,171,1,0
25384,gate_30,357,0,0
25385,gate_30,194,1,0
25386,gate_40,198,1,0
25387,gate_40,349,1,1
25388,gate_40,219,0,1
25389,gate_30,129,0,0
25390,gate_30,203,1,1
25391,gate_40,145,0,0
25392,gate_30,187,0,1
25393,gate_30,194,0,0
25394,gate_30,152,0,0
25395,gate_30,274,0,0
25396,gate_30,375,0,0
25397,gate_30,405,1,1
25398,gate_40,243,0,0
25399,gate_30,380,0,0
25400,gate_30,190,0,0
25401,gate_40,352,1,0
25402,gate_30,232,1,0
25403,gate_30,252,0,0
25404,gate_30,189,0,0
25405,gate_40,220,1,1
25406,gate_40,230,1,0
25407,gate_40,141,0,0
25408,gate_40,239,0,0
25409,gate_40,67,0,1
25410,gate_30,310,1,0
25411,gate_30,243,0,0
25412,gate_30,139,0,0
25413,gate_30,278,1,1
25414,gate_30,327,1,0
25415,gate_40,377,0,0
25416,gate_40,235,0,1
25417,gate_40,220,1,0
25418,gate_40,266,1,0
25419,gate_40,289,0,0
25420,gate_30,241,1,1
25421,gate_40,407,1,0
25422,gate_40,260,1,1
25423,gate_40,161,1,1
25424,gate_40,148,0,0
25425,gate_30,237,0,0
25426,gate_30,317,0,0
25427,gate_40,94,0,0
25428,gate_30,280,1,0
25429,gate_40,230,1,0
25430,gate_40,265,1,0
25431,gate_30,261,0,0
25432,gate_40,373,0,1
25433,gate_30,262,1,0
25434,gate_40,504,0,1
25435,gate_30,260,0,0
25436,gate_30,217,1,1
25437,gate_40,229,0,0
25438,gate_30,197,0,0
25439,gate_30,183,1,0
25440,gate_40,918,1,0
25441,gate_30,85,0,1
25442,gate_40,288,0,1
25443,gate_40,106,0,0
25444,gate_40,196,0,0
25445,gate_30,195,0,0
25446,gate_30,83,0,0
25447,gate_40,274,1,0
25448,gate_30,213,1,1
25449,gate_30,327,0,0
25450,gate_40,211,0,0
25451,gate_40,258,1,1
25452,gate_30,347,1,0
25453,gate_40,616,1,0
25454,gate_40,294,0,0
25455,gate_30,192,1,0
25456,gate_30,266,0,1
25457,gate_40,364,1,0
25458,gate_30,271,1,0
25459,gate_40,204,0,0
25460,gate_40,114,0,1
25461,gate_40,242,0,0
25462,gate_40,97,0,0
25463,gate_40,44,0,0
25464,gate_30,128,1,0
25465,gate_40,226,1,1
25466,gate_30,252,1,0
25467,gate_30,143,0,0
25468,gate_40,294,1,0
25469,gate_30,68,1,0
25470,gate_40,88,0,0
25471,gate_30,215,0,0
25472,gate_40,282,1,1
25473,gate_30,554,1,0
25474,gate_30,270,1,0
25475,gate_30,119,0,0
25476,gate_40,184,0,1
25477,gate_30,165,0,0
25478,gate_40,383,0,0
25479,gate_30,344,1,1
25480,gate_40,331,0,0
25481,gate_30,176,0,0
25482,gate_30,124,1,0
25483,gate_40,109,1,0
25484,gate_40,450,0,0
25485,gate_40,237,0,0
25486,gate_40,126,1,0
25487,gate_40,198,0,0
25488,gate_40,150,0,0
25489,gate_30,242,1,1
25490,gate_30,511,0,0
25491,gate_30,206,0,0
25492,gate_30,227,1,1
25493,gate_30,272,0,0
25494,gate_30,99,0,0
25495,gate_30,264,0,0
25496,gate_40,290,0,0
25497,gate_30,51,1,0
25498,gate_40,805,1,0
25499,gate_30,80,0,1
25500,gate_30,385,1,0
25501,gate_30,399,0,0
25502,gate_30,162,0,0
25503,gate_30,511,0,0
25504,gate_30,94,1,0
25505,gate_40,161,0,0
25506,gate_40,231,0,0
25507,gate_30,196,0,0
25508,gate_30,77,1,1
25509,gate_40,302,0,0
25510,gate_30,331,0,0
25511,gate_40,352,1,0
25512,gate_40,234,1,0
25513,gate_30,291,1,0
25514,gate_30,279,1,0
25515,gate_40,228,1,1
25516,gate_30,192,1,0
25517,gate_30,218,1,1
25518,gate_30,250,1,0
25519,gate_30,271,0,0
25520,gate_40,242,0,0
25521,gate_30,518,0,0
25522,gate_30,217,0,0
25523,gate_30,191,1,1
25524,gate_30,291,0,0
25525,gate_40,247,0,1
25526,gate_40,300,1,1
25527,gate_40,305,0,0
25528,gate_40,357,0,0
25529,gate_30,202,1,0
25530,gate_30,359,0,0
25531,gate_30,420,0,0
25532,gate_40,390,0,1
25533,gate_40,131,0,0
25534,gate_30,169,0,1
25535,gate_40,151,0,1
25536,gate_40,138,1,0
25537,gate_40,427,0,1
25538,gate_30,307,1,1
25539,gate_40,143,1,1
25540,gate_40,202,1,0
25541,gate_40,118,1,0
25542,gate_40,266,1,1
25543,gate_40,228,1,0
25544,gate_40,137,0,0
25545,gate_40,136,1,0
25546,gate_40,292,0,0
25547,gate_30,203,0,0
25548,gate_40,185,1,0
25549,gate_40,348,0,0
25550,gate_40,152,1,0
25551,gate_40,192,0,0
25552,gate_40,165,0,0
25553,gate_30,172,0,0
25554,gate_40,223,0,0
25555,gate_30,415,1,1
25556,gate_30,302,1,0
25557,gate_40,184,0,1
25558,gate_30,223,1,0
25559,gate_40,238,0,0
25560,gate_30,233,1,0
25561,gate_40,205,0,0
25562,gate_40,116,1,0
25563,gate_30,475,1,1
25564,gate_40,198,1,0
25565,gate_30,416,1,1
25566,gate_30,238,0,0
25567,gate_30,163,0,0
25568,gate_40,158,1,0
25569,gate_30,155,1,0
25570,gate_40,245,1,0
25571,gate_30,439,1,0
25572,gate_30,245,1,0
25573,gate_30,202,1,0
25574,gate_30,99,1,1
25575,gate_30,188,0,1
25576,gate_30,316,1,0
25577,gate_40,134,0,1
25578,gate_30,132,1,0
25579,gate_40,386,1,1
25580,gate_30,167,0,0
25581,gate_40,163,1,0
25582,gate_40,229,1,0
25583,gate_30,277,0,1
25584,gate_30,274,1,1
25585,gate_40,351,0,0
25586,gate_40,159,0,0
25587,gate_40,198,1,0
25588,gate_30,161,0,0
25589,gate_30,766,1,0
25590,gate_40,471,1,0
25591,gate_30,348,1,0
25592,gate_30,384,0,1
25593,gate_40,214,0,0
25594,gate_40,390,0,1
25595,gate_40,206,0,0
25596,gate_40,620,1,1
25597,gate_30,432,0,1
25598,gate_40,342,1,0
25599,gate_30,176,0,0
25600,gate_30,159,0,0
25601,gate_40,272,1,0
25602,gate_40,261,0,0
25603,gate_30,249,0,1
25604,gate_40,369,0,1
25605,gate_30,353,0,0
25606,gate_30,414,0,0
25607,gate_40,375,1,0
25608,gate_40,320,0,0
25609,gate_30,247,1,1
25610,gate_30,95,0,0
25611,gate_30,184,1,0
25612,gate_30,139,1,1
25613,gate_40,217,0,0
25614,gate_40,232,1,0
25615,gate_40,379,0,0
25616,gate_40,221,0,0
25617,gate_40,176,0,0
25618,gate_40,163,1,1
25619,gate_40,180,0,0
25620,gate_40,129,0,0
25621,gate_40,310,0,0
25622,gate_30,260,1,1
25623,gate_40,287,1,1
25624,gate_40,214,0,0
25625,gate_40,294,1,0
25626,gate_30,140,1,0
25627,gate_30,317,1,0
25628,gate_40,339,0,0
25629,gate_40,305,0,0
25630,gate_30,80,1,0
25631,gate_30,149,0,0
25632,gate_30,429,0,0
25633,gate_30,96,0,0
25634,gate_30,161,0,0
25635,gate_30,215,1,0
25636,gate_40,203,1,1
25637,gate_40,110,1,1
25638,gate_40,284,1,0
25639,gate_30,136,1,0
25640,gate_40,119,1,0
25641,gate_30,166,1,0
25642,gate_30,227,0,1
25643,gate_30,92,1,1
25644,gate_30,279,0,0
25645,gate_30,271,1,0
25646,gate_40,233,1,1
25647,gate_40,268,1,0
25648,gate_30,266,0,1
25649,gate_30,388,0,0
25650,gate_40,384,0,0
25651,gate_30,218,1,1
25652,gate_40,226,1,0
25653,gate_30,341,0,0
25654,gate_40,443,0,0
25655,gate_40,228,1,0
25656,gate_40,368,1,0
25657,gate_40,144,0,1
25658,gate_30,263,0,0
25659,gate_40,160,1,0
25660,gate_40,351,1,0
25661,gate_30,194,0,0
25662,gate_30,415,1,0
25663,gate_30,312,0,0
25664,gate_30,318,1,0
25665,gate_30,80,0,1
25666,gate_40,310,1,0
25667,gate_30,181,1,0
25668,gate_40,174,1,0
25669,gate_40,440,0,1
25670,gate_40,209,1,1
25671,gate_30,254,0,1
25672,gate_30,227,1,0
25673,gate_40,395,0,0
25674,gate_40,198,0,0
25675,gate_40,296,0,0
25676,gate_40,154,0,1
25677,gate_40,207,1,0
25678,gate_30,264,0,0
25679,gate_30,298,0,1
25680,gate_40,254,1,0
25681,gate_40,308,0,1
25682,gate_30,146,1,0
25683,gate_40,314,0,0
25684,gate_30,417,1,0
25685,gate_40,762,1,1
25686,gate_40,153,1,0
25687,gate_30,167,1,0
25688,gate_30,184,0,1
25689,gate_30,106,1,0
25690,gate_40,342,1,1
25691,gate_30,219,0,0
25692,gate_40,277,1,1
25693,gate_30,195,1,0
25694,gate_40,255,1,1
25695,gate_40,185,0,0
25696,gate_30,347,0,0
25697,gate_40,276,0,0
25698,gate_40,165,1,1
25699,gate_40,301,1,1
25700,gate_40,279,1,0
25701,gate_40,266,1,1
25702,gate_40,165,0,0
25703,gate_30,160,1,0
25704,gate_30,348,0,1
25705,gate_40,195,1,0
25706,gate_40,344,1,0
25707,gate_40,196,1,1
25708,gate_30,196,0,0
25709,gate_40,184,0,1
25710,gate_30,327,0,1
25711,gate_30,248,1,0
25712,gate_40,259,1,0
25713,gate_40,315,0,0
25714,gate_30,167,1,0
25715,gate_30,463,0,0
25716,gate_40,316,1,0
25717,gate_30,130,0,0
25718,gate_40,273,1,1
25719,gate_40,315,0,0
25720,gate_30,323,0,0
25721,gate_30,134,1,0
25722,gate_40,193,0,1
25723,gate_40,254,1,0
25724,gate_40,307,1,0
25725,gate_40,334,0,0
25726,gate_30,211,1,0
25727,gate_30,214,0,0
25728,gate_30,439,0,0
25729,gate_40,162,0,0
25730,gate_30,256,1,1
25731,gate_40,293,0,0
25732,gate_40,154,0,0
25733,gate_30,164,0,1
25734,gate_30,490,0,0
25735,gate_30,375,0,0
25736,gate_30,219,0,0
25737,gate_40,286,0,0
25738,gate_30,189,0,0
25739,gate_30,254,0,0
25740,gate_30,279,0,0
25741,gate_30,307,0,0
25742,gate_40,195,0,1
25743,gate_40,130,1,0
25744,gate_30,509,0,0
25745,gate_30,129,0,0
25746,gate_30,372,1,0
25747,gate_40,257,1,0
25748,gate_30,111,1,0
25749,gate_30,98,1,0
25750,gate_40,148,0,0
25751,gate_30,199,0,0
25752,gate_40,313,0,0
25753,gate_30,173,0,0
25754,gate_30,260,1,1
25755,gate_40,150,1,0
25756,gate_30,196,0,1
25757,gate_40,93,1,0
25758,gate_40,233,1,0
25759,gate_30,438,1,0
25760,gate_40,255,0,0
25761,gate_40,104,1,1
25762,gate_40,270,1,0
25763,gate_40,191,0,1
25764,gate_40,255,1,0
25765,gate_30,136,1,0
25766,gate_40,221,0,0
25767,gate_40,125,0,0
25768,gate_30,258,1,0
25769,gate_40,281,1,0
25770,gate_40,113,0,0
25771,gate_30,660,0,1
25772,gate_30,185,0,0
25773,gate_40,217,0,0
25774,gate_40,245,0,0
25775,gate_30,122,1,1
25776,gate_30,211,1,1
25777,gate_30,303,0,1
25778,gate_40,38,0,0
25779,gate_40,132,0,0
25780,gate_40,284,0,1
25781,gate_30,411,1,0
25782,gate_40,441,0,0
25783,gate_40,158,0,0
25784,gate_30,269,0,0
25785,gate_30,120,1,0
25786,gate_30,428,1,1
25787,gate_30,223,1,0
25788,gate_40,201,0,1
25789,gate_40,171,0,0
25790,gate_30,148,0,0
25791,gate_30,52,1,0
25792,gate_30,208,1,0
25793,gate_30,171,0,0
25794,gate_40,210,1,1
25795,gate_30,169,0,1
25796,gate_40,231,1,0
25797,gate_40,116,0,0
25798,gate_40,318,1,0
25799,gate_30,103,0,1
25800,gate_30,254,1,0
25801,gate_40,194,0,0
25802,gate_40,144,1,0
25803,gate_40,93,1,0
25804,gate_40,429,0,0
25805,gate_30,88,0,0
25806,gate_40,231,0,0
25807,gate_40,95,0,0
25808,gate_30,524,0,0
25809,gate_30,263,1,0
25810,gate_40,379,0,0
25811,gate_40,131,0,0
25812,gate_30,82,1,0
25813,gate_40,362,1,1
25814,gate_40,95,1,0
25815,gate_40,322,1,0
25816,gate_40,275,0,1
25817,gate_30,299,1,0
25818,gate_40,532,0,1
25819,gate_30,175,1,1
25820,gate_40,56,0,0
25821,gate_30,149,0,0
25822,gate_40,287,1,1
25823,gate_30,108,1,0
25824,gate_40,99,0,0
25825,gate_40,397,1,0
25826,gate_40,359,0,0
25827,gate_30,375,1,1
25828,gate_40,333,0,1
25829,gate_40,234,0,0
25830,gate_40,223,1,1
25831,gate_30,278,1,1
25832,gate_30,181,1,0
25833,gate_40,194,0,0
25834,gate_40,406,0,0
25835,gate_30,219,1,0
25836,gate_30,318,0,0
25837,gate_30,118,1,0
25838,gate_30,262,1,0
25839,gate_40,262,1,0
25840,gate_40,378,0,0
25841,gate_30,319,0,0
25842,gate_40,200,1,0
25843,gate_40,145,1,0
25844,gate_30,99,0,0
25845,gate_40,180,1,0
25846,gate_30,350,1,0
25847,gate_30,170,1,0
25848,gate_40,359,1,0
25849,gate_40,163,0,0
25850,gate_40,252,1,0
25851,gate_40,200,1,1
25852,gate_30,211,1,0
25853,gate_40,167,1,1
25854,gate_40,402,0,0
25855,gate_30,257,1,1
25856,gate_30,377,0,0
25857,gate_30,255,1,0
25858,gate_40,199,1,0
25859,gate_30,102,1,0
25860,gate_30,139,0,0
25861,gate_30,181,0,1
25862,gate_40,251,1,1
25863,gate_30,436,0,0
25864,gate_30,220,1,0
25865,gate_40,195,0,1
25866,gate_30,309,1,1
25867,gate_30,215,1,0
25868,gate_30,183,0,0
25869,gate_40,218,1,0
25870,gate_30,185,1,0
25871,gate_30,306,1,0
25872,gate_40,242,0,0
25873,gate_40,134,0,1
25874,gate_40,189,1,0
25875,gate_30,166,1,0
25876,gate_30,220,0,0
25877,gate_40,156,1,0
25878,gate_40,179,1,1
25879,gate_30,368,1,0
25880,gate_30,226,1,0
25881,gate_40,698,1,0
25882,gate_30,227,1,0
25883,gate_40,430,0,0
25884,gate_40,215,0,0
25885,gate_30,192,1,0
25886,gate_30,368,1,0
25887,gate_40,488,1,0
25888,gate_40,168,0,0
25889,gate_40,227,0,0
25890,gate_30,138,0,1
25891,gate_40,283,1,0
25892,gate_40,101,0,0
25893,gate_40,349,1,0
25894,gate_30,145,0,0
25895,gate_40,286,1,0
25896,gate_30,180,1,0
25897,gate_40,148,0,0
25898,gate_30,250,0,0
25899,gate_40,199,1,0
25900,gate_30,78,1,0
25901,gate_30,164,0,0
25902,gate_30,209,1,0
25903,gate_30,176,1,0
25904,gate_40,116,1,0
25905,gate_30,209,1,0
25906,gate_40,128,0,0
25907,gate_40,112,0,0
25908,gate_40,176,0,0
25909,gate_40,517,1,0
25910,gate_40,241,0,0
25911,gate_30,282,1,0
25912,gate_40,314,0,0
25913,gate_30,541,0,0
25914,gate_40,500,0,0
25915,gate_30,407,0,0
25916,gate_30,270,0,1
25917,gate_30,189,0,0
25918,gate_40,45,1,0
25919,gate_40,297,1,1
25920,gate_30,362,1,0
25921,gate_30,164,1,0
25922,gate_30,310,1,0
25923,gate_30,228,0,0
25924,gate_40,247,1,1
25925,gate_30,320,1,0
25926,gate_40,310,0,0
25927,gate_30,109,1,1
25928,gate_30,368,1,0
25929,gate_30,101,0,0
25930,gate_30,178,0,0
25931,gate_30,106,0,1
25932,gate_40,110,1,0
25933,gate_30,128,0,0
25934,gate_30,172,1,0
25935,gate_30,63,0,0
25936,gate_30,253,1,0
25937,gate_40,404,0,1
25938,gate_30,337,1,1
25939,gate_40,243,0,0
25940,gate_40,174,1,0
25941,gate_40,205,1,0
25942,gate_40,244,1,0
25943,gate_30,227,1,0
25944,gate_40,288,0,0
25945,gate_40,312,0,0
25946,gate_30,337,0,1
25947,gate_40,154,1,0
25948,gate_30,318,1,1
25949,gate_40,319,1,0
25950,gate_40,178,0,1
25951,gate_30,103,0,0
25952,gate_30,114,1,1
25953,gate_30,182,0,0
25954,gate_40,209,1,0
25955,gate_40,173,1,0
25956,gate_40,395,0,0
25957,gate_40,227,0,0
25958,gate_30,188,1,0
25959,gate_30,295,1,0
25960,gate_40,254,1,0
25961,gate_40,148,1,0
25962,gate_30,259,0,0
25963,gate_40,532,1,0
25964,gate_30,217,0,0
25965,gate_40,189,0,0
25966,gate_40,310,0,0
25967,gate_30,167,1,0
25968,gate_40,135,0,0
25969,gate_40,302,1,0
25970,gate_40,341,1,1
25971,gate_40,186,0,0
25972,gate_40,111,1,0
25973,gate_30,280,1,1
25974,gate_40,426,1,0
25975,gate_40,389,1,1
25976,gate_40,251,0,0
25977,gate_40,218,0,0
25978,gate_40,122,0,1
25979,gate_40,203,0,0
25980,gate_40,194,0,0
25981,gate_30,133,0,0
25982,gate_30,335,1,0
25983,gate_30,215,1,0
25984,gate_40,239,0,0
25985,gate_30,113,1,0
25986,gate_40,192,1,0
25987,gate_30,171,1,1
25988,gate_40,357,1,0
25989,gate_30,337,0,1
25990,gate_40,123,1,1
25991,gate_40,267,0,0
25992,gate_40,218,0,0
25993,gate_30,193,1,0
25994,gate_40,272,1,0
25995,gate_40,194,0,1
25996,gate_40,401,1,1
25997,gate_40,180,0,0
25998,gate_30,236,0,0
25999,gate_30,380,1,1
26000,gate_40,168,1,0
26001,gate_40,121,0,1
26002,gate_40,416,1,0
26003,gate_40,332,0,0
26004,gate_30,359,1,0
26005,gate_30,122,0,0
26006,gate_30,288,1,1
26007,gate_30,95,0,0
26008,gate_30,125,1,0
26009,gate_30,282,1,0
26010,gate_40,291,1,1
26011,gate_30,289,1,0
26012,gate_30,182,0,1
26013,gate_30,198,1,0
26014,gate_30,371,1,0
26015,gate_30,172,0,0
26016,gate_40,201,1,0
26017,gate_40,374,1,0
26018,gate_30,388,0,0
26019,gate_30,160,1,0
26020,gate_40,305,0,0
26021,gate_40,235,1,0
26022,gate_40,375,1,0
26023,gate_30,619,1,0
26024,gate_30,217,0,0
26025,gate_30,195,1,0
26026,gate_30,246,1,0
26027,gate_30,129,0,0
26028,gate_30,322,1,0
26029,gate_30,130,1,0
26030,gate_40,298,1,0
26031,gate_30,184,0,0
26032,gate_40,139,0,0
26033,gate_30,337,0,0
26034,gate_40,216,0,0
26035,gate_30,243,0,0
26036,gate_30,202,1,0
26037,gate_40,213,1,1
26038,gate_30,139,0,0
26039,gate_30,202,0,1
26040,gate_40,252,0,0
26041,gate_40,225,1,0
26042,gate_40,152,1,0
26043,gate_30,245,0,0
26044,gate_40,444,1,0
26045,gate_40,176,0,1
26046,gate_40,190,1,0
26047,gate_40,142,0,0
26048,gate_30,154,1,0
26049,gate_40,175,0,1
26050,gate_40,522,1,0
26051,gate_30,169,1,1
26052,gate_30,90,0,0
26053,gate_40,159,0,0
26054,gate_30,185,1,0
26055,gate_40,227,1,0
26056,gate_30,600,1,0
26057,gate_40,189,0,0
26058,gate_40,337,0,0
26059,gate_30,270,0,0
26060,gate_40,70,0,1
26061,gate_40,203,0,0
26062,gate_40,120,0,1
26063,gate_40,118,0,0
26064,gate_40,140,0,1
26065,gate_40,357,0,0
26066,gate_40,243,0,0
26067,gate_40,195,0,0
26068,gate_40,239,1,0
26069,gate_40,170,0,1
26070,gate_40,105,1,0
26071,gate_40,179,0,0
26072,gate_30,667,1,0
26073,gate_40,163,0,0
26074,gate_40,201,1,1
26075,gate_30,188,1,1
26076,gate_40,277,1,0
26077,gate_40,244,0,0
26078,gate_40,204,0,1
26079,gate_30,150,0,0
26080,gate_30,166,0,0
26081,gate_40,568,0,0
26082,gate_40,423,1,0
26083,gate_40,319,0,0
26084,gate_40,216,0,1
26085,gate_40,223,1,0
26086,gate_30,253,1,0
26087,gate_30,201,0,1
26088,gate_40,185,1,0
26089,gate_30,424,1,0
26090,gate_40,235,1,0
26091,gate_30,95,1,1
26092,gate_30,272,1,1
26093,gate_40,165,0,0
26094,gate_40,353,1,1
26095,gate_30,302,1,0
26096,gate_30,373,0,0
26097,gate_40,174,1,0
26098,gate_40,199,0,0
26099,gate_40,271,0,1
26100,gate_30,306,1,0
26101,gate_30,147,1,0
26102,gate_30,130,1,0
26103,gate_30,148,0,0
26104,gate_40,249,0,1
26105,gate_30,648,0,0
26106,gate_30,156,1,0
26107,gate_40,357,1,1
26108,gate_40,112,0,1
26109,gate_40,274,0,1
26110,gate_40,213,0,0
26111,gate_40,432,1,0
26112,gate_30,121,1,0
26113,gate_40,539,1,0
26114,gate_40,95,0,0
26115,gate_40,201,0,1
26116,gate_40,92,1,0
26117,gate_40,148,0,0
26118,gate_30,220,0,0
26119,gate_30,325,0,0
26120,gate_40,245,1,0
26121,gate_30,242,1,1
26122,gate_30,316,0,0
26123,gate_40,197,1,1
26124,gate_30,142,1,1
26125,gate_40,296,1,0
26126,gate_40,332,1,0
26127,gate_40,131,0,0
26128,gate_30,100,1,0
26129,gate_40,297,0,1
26130,gate_40,166,1,0
26131,gate_40,136,0,0
26132,gate_40,230,0,0
26133,gate_40,206,0,0
26134,gate_30,244,0,0
26135,gate_30,267,1,1
26136,gate_40,389,0,1
26137,gate_30,187,1,0
26138,gate_40,203,1,0
26139,gate_40,138,1,1
26140,gate_30,332,0,0
26141,gate_40,273,0,0
26142,gate_30,63,1,0
26143,gate_40,271,0,0
26144,gate_30,312,1,0
26145,gate_30,143,1,0
26146,gate_30,222,0,0
26147,gate_30,255,1,1
26148,gate_40,220,0,0
26149,gate_30,127,1,0
26150,gate_30,141,1,0
26151,gate_30,173,1,0
26152,gate_30,359,1,0
26153,gate_30,291,1,0
26154,gate_30,90,0,1
26155,gate_40,472,1,0
26156,gate_40,59,1,0
26157,gate_30,181,1,1
26158,gate_40,383,1,1
26159,gate_30,316,1,0
26160,gate_30,375,1,0
26161,gate_40,282,0,0
26162,gate_30,258,0,1
26163,gate_30,221,0,0
26164,gate_30,312,0,1
26165,gate_40,297,1,0
26166,gate_30,162,1,0
26167,gate_40,266,0,0
26168,gate_30,131,1,0
26169,gate_40,83,1,1
26170,gate_40,180,1,1
26171,gate_30,154,0,1
26172,gate_40,136,1,1
26173,gate_30,383,0,0
26174,gate_30,151,0,0
26175,gate_40,140,1,0
26176,gate_30,155,0,0
26177,gate_30,217,1,1
26178,gate_40,143,1,0
26179,gate_30,104,1,0
26180,gate_30,143,0,0
26181,gate_30,214,0,0
26182,gate_30,202,1,1
26183,gate_30,292,0,1
26184,gate_40,239,1,0
26185,gate_30,239,0,0
26186,gate_40,219,1,0
26187,gate_40,253,0,0
26188,gate_40,298,0,0
26189,gate_30,196,1,0
26190,gate_30,407,1,1
26191,gate_30,150,0,1
26192,gate_40,317,0,0
26193,gate_40,234,1,0
26194,gate_40,128,0,0
26195,gate_40,331,1,0
26196,gate_40,142,0,0
26197,gate_40,310,0,1
26198,gate_30,199,0,1
26199,gate_40,371,1,0
26200,gate_40,380,1,0
26201,gate_30,167,1,0
26202,gate_40,256,0,0
26203,gate_40,239,1,1
26204,gate_40,169,0,0
26205,gate_30,161,1,0
26206,gate_30,333,1,0
26207,gate_30,127,1,0
26208,gate_30,163,0,0
26209,gate_40,280,1,0
26210,gate_40,272,0,1
26211,gate_40,133,0,0
26212,gate_40,356,1,0
